date,PRIO3,ITUB4,JPSA3,ARZZ3,ENGI11,SLCE3,WEGE3,GGBR4,PSSA3
2019-01-02,0.056734693877551035,0.04401808814949448,0.034649168186366985,0.019727119479088673,0.01794797653640634,0.06038181096029538,0.020431328036322416,0.027027027027026973,0.005996092843326917
2019-01-03,0.002220934723831558,0.01648651351351349,-0.0038151759220008685,0.004881594560086855,0.005263184210526406,-0.043439117713256814,0.02280311457174644,-0.006578947368421018,-0.03172463109881307
2019-01-04,0.008382310434531304,-0.016750890275169072,-0.008936127659574411,-0.04048218638063383,0.007853376757765096,0.006588188235294057,0.011419249592169667,0.026490066225165476,-0.042494003177124706
2019-01-07,-8.599273839097199e-4,0.0018928880475934662,0.014598453645407794,-0.015000993249540961,-0.012987012987012991,-0.008181346806047096,-0.015591397849462507,0.002580645161290196,0.020116050596596935
2019-01-08,0.023907430429377374,0.0126855873869256,-0.0025391029428313283,0.028935846733977755,-0.005263184210526295,-0.021682818760310973,-0.008192244675040872,0.0012870012870014325,0.0245985779466793
2019-01-09,0.01195479592789761,0.015191897654584174,-0.004242723801442416,0.022756707174037105,0.003968306983288539,-0.023367816110229755,0.011013215859030812,0.028277634961439535,-0.003968293493321617
2019-01-10,0.005629903091832089,-0.006825886059333208,0.00127827018654747,-0.0032561686551404456,0.02160735120929247,0.008386827824371057,0.007625272331154731,-0.02562500000000001,0.016932270916334646
2019-01-11,0.012206314243759175,-0.0060799362368524346,-8.510638297871687e-4,-0.03430125351365709,-0.0069641475367553385,0.03424647581964413,0.010270270270270387,-0.023733162283515075,0.05406468168462286
2019-01-14,-0.007253604134554337,0.007446888693983356,-0.0468484241908006,-0.021800413865822543,0.018181844155844118,0.048959321142824974,0.01123595505617958,-0.0013140604467806183,0.01932718753662188
2019-01-15,0.004657959631016562,-0.01557550117276929,0.027703352444296225,9.605955996272453e-4,-0.0012754846613396431,0.05298764613247564,-0.01957671957671947,-0.019736842105263053,-0.013673655922466943
2019-01-16,-0.0018181818181818299,-0.0029498792451090328,-0.026521782608695643,-0.007677485899327707,0.0025542272002949673,0.021413276231263323,0.021046950890448057,0.002013422818791799,-0.01848428903823618
2019-01-17,0.002094717668488233,0,0.004019696472518763,-0.01063827832421127,0.011464993630573295,-0.04192872117400415,-0.00634249471458781,0.00803750837240469,-9.415819563685091e-4
2019-01-18,0.016086521857675118,0.012910166756320507,-0.02135231316725983,0.006842580377611762,-0.0022670024617884588,-0.026258205689277947,-0.005319148936170248,0.029235880398670977,0.025447728557964178
2019-01-21,0.04391771019677981,-0.00823159851301103,-0.02954545454545443,-0.0038835145631067602,0.014895228101610147,0.04943820224719109,0.0064171122994653995,6.455777921239303e-4,-0.005698565966964386
2019-01-22,-0.01987833090566371,-0.0016063454675420141,-0.06323185011709609,0.0115009748830599,0,-0.034261284796573976,-0.013815090329436841,-0.001935483870967647,0.00813455352190795
2019-01-23,-0.004371011452049878,0.0067042100642475955,0.08800000000000008,1.927731777369157e-4,0.01741295976584678,-0.010199512647428466,0.011314655172413923,0.011635423400129241,0.004401283858473715
2019-01-24,-0.018702256563350672,-0.0013318859528000937,0.022518382352941124,0.008863178849203068,0.01687036592320945,0.005824417562724005,0.002663825253063523,0.021725239616613434,-0.0023735621690706976
2019-01-28,-0.039906943450250476,0.01787137808101469,0.053932629213483185,-0.01107719612152036,0.013705217600384456,0.003786146824670489,0.015940488841657885,-0.021888680425265816,-1.8297950219625658e-4
2019-01-29,0.012954333643988791,-0.007337499999999886,0.03710016899359614,0.03263812345766959,0.0023718690702088097,-2.2183270468167926e-4,0.004707112970711247,0,-0.03459637435122187
2019-01-30,0.08565645413561507,0.006335744288919143,0.06496710526315774,0.028614156936335178,-0.00449593017018135,0.022414512986484114,0.010931806350858997,0.032608695652173836,0.04285168589868471
2019-01-31,-0.025423728813559365,0.01731374651924833,0.019305019305019266,0,-0.008794841930116482,-0.03841979596266554,-0.029866117404737436,-0.030959752321981338,0.0196364
2019-02-01,-0.02608695652173898,7.736462293359558e-4,0.022727272727272707,0.010909054545454433,0.011990407386321067,-0.018058690744920947,0.04193205944798306,0.009584664536741228,0.008737481856723184
2019-02-04,-0.012232142857142914,0.022674516292849445,0.0033333333333334103,0.00449640303943899,0.003080592344061772,0.019999954022988486,0.00356597045338769,0.012025316455696267,0.0159095280183843
2019-02-05,-0.012745186658230101,-0.04257997083849763,-0.007013658176448945,-0.013786858148141734,-0.012520741199114505,-0.00676128044900981,0.017766497461928932,-0.004377736085053208,0.012528205584541263
2019-02-06,0.061893426112433536,-0.04210521052631577,-0.00037178438661711333,-0.04575165048105845,0.0011961483539748574,-0.036078965282505204,-0.03541147132169575,-0.037060301507537696,-0.01099841935034962
2019-02-07,-0.023969649939644788,0.0035713459576183215,-0.014503496262681104,-0.01312789168325934,-0.025567480313858137,-0.03366290018832396,-0.008790072388831338,-0.006523157208088715,0.0055603475238923394
2019-02-08,-0.010159010600706564,0.021352368501296848,-0.010188679245282994,0.010217910357006144,4.90436500501179e-4,0.0477466017052377,-0.008868022952530086,0.007879185817465384,0.049075550339573226
2019-02-11,0.03525211958946883,-0.011257088950493377,7.624857033929899e-4,-0.01507635438639876,0.012254902261149558,-0.006510067728903501,-0.0057894736842104555,0.006514657980456029,-0.009553582605831057
2019-02-12,-9.482758620689147e-4,0.02385473092585344,-0.008761904761904749,-5.812633097991293e-4,0.012106537823402874,-7.020828457756645e-4,-0.001058761249338236,0.003236245954692629,0.04739727099959179
2019-02-13,0.08896367244801096,-0.0227693936987029,-0.0011529592621061235,0.004265160749702845,-0.003110071844738549,0.023419203747072626,-0.011128775834658211,0.008387096774193692,-0.04017148301047946
2019-02-14,0.06941362916006333,0.02655104307775691,3.847633705271747e-4,0.013320521492674153,0.002159827317486318,0.025858169336384407,0.009646302250803762,0.006397952655150307,-0.007444168734491385
2019-02-15,2.963841138117207e-4,-0.010292927165292398,0,-5.715945676663114e-4,0.006705053003115413,-0.006915056573051137,0.0031847133757960666,-0.015893197711379536,-0.016000000000000014
2019-02-18,-7.407407407408195e-4,-0.015999946666666598,-3.8461538461542766e-4,0.020205890587226216,-0.008087535487927178,0.03369272237196763,0.00952380952380949,0.004521963824289488,0.002371273712737043
2019-02-19,0.00541141586360272,0.023035174903242472,3.847633705271747e-4,0.016629297458893744,0.009352493780515836,0.008691829639287274,0.016247379454926714,-6.430868167203174e-4,8.448800270361989e-4
2019-02-20,0.01747401017473993,-0.012715231788079429,-3.8461538461542766e-4,-0.0034919867671382443,-0.005939653124257593,-0.05730288915566084,-0.030943785456420958,0.016731016731016846,-0.015194968765828043
2019-02-21,0.004710144927536408,0.018245264287630736,0,-0.008484009434083228,-0.004541061185468487,-0.006169927155846855,0.0047897817988291624,-0.044303797468354444,0.0012000685341995165
2019-02-22,0.028561125135232457,-0.0339921203164133,3.847633705271747e-4,0.01097470278923729,-0.004081680476269889,-0.01471611797120631,0.009004237288135597,0.005298013245033095,0.021746506104571628
2019-02-25,0.0020335179861161734,-0.01527555919258039,-3.8461538461542766e-4,-0.007727654378202553,-0.0038572806171648377,-0.014002287701390337,-0.030971128608923926,0.005928853754940677,-0.01122838985179786
2019-02-26,-0.007697690692792247,0.003601163634413318,-0.001923778376298535,0.0068607268681624145,0.0053243223620522695,-0.011834319526627168,-0.007042253521126862,0.013752455795677854,-0.02457627118644068
2019-02-27,0.07503526093088864,-0.00883245928788301,-0.015034771972445182,-0.009208103300333392,-0.00794419817178127,0.004071808383233622,0.013638843426077463,-0.003229974160206761,-0.004517810599478644
2019-02-28,-0.00957753870375222,-0.01893622946254525,-0.00195690810007465,0.0031598885345704986,-0.024508566476791338,-0.02146941896323551,-0.008611410118406715,-0.0187945560596241,-0.021818816547390485
2019-03-01,0.11273016293548799,-0.011070110701106861,0.002745098039215632,-0.019825810268189636,-0.010447810685377923,0.028766455387615686,-0.00434310532030413,-0.007265521796565477,-0.006245574589578862
2019-03-06,0.013690476190476364,2.869690011479964e-4,-0.006648416112632005,-0.013232532581000656,-0.023127149902643307,-0.027251184834123365,0.013086150490730475,0,-0.001616089122502773
2019-03-07,0.06400469759248395,0.013773429771789303,-0.00787397637795273,-0.013984674061596203,0.0010293617851426795,-0.009744165651644265,-0.0032292787944024903,-0.019960079840319334,-0.017445971850574615
2019-03-08,-0.034216335540838916,0.011887856672071484,0.027777736992946833,0.01418301895894647,0.019537222645900965,0.015006050922211633,0.015118790496760237,-0.0013577732518669228,0.0067727985805310364
2019-03-11,0.04057142857142848,0.032727216783216884,-0.00579150579150578,0.026628332823211975,-0.0032778870398386672,-0.01963155693802987,0.009574468085106425,0.01291638341264445,0.005818181818181722
2019-03-12,-0.03349807797913229,0.0021669015258343194,-0.016310679611650558,-0.003918622877402522,0.018719985295218677,-0.007416514215080383,0.0015806111696523573,-0.01543624161073831,0.00777295733911787
2019-03-13,0.014204545454545414,0.010810864864864822,-0.01500193446506115,-5.620644330823765e-4,0.015644449962751272,0.033623858848126575,0.008942661756969894,0.0211315610088616,0.004843049327354354
2019-03-14,0.03977591036414574,-0.0157754269638809,-4.008015871422854e-4,-0.007310197087542436,0.018581857282060632,0.01421686746987949,-0.004692387904066675,-0.01468624833110821,-0.017850767583006077
2019-03-15,0.07920258620689657,-2.7171963402006227e-4,0.0024057336645657568,-0.016238689883661173,0.011041742678828737,0.020907626514611533,0.00890518596123635,0.02371273712737132,0.0012722646310432406
2019-03-18,0.013479780329505697,0.0016304891747414008,-0.011999960000000032,0.01785030778695984,0.01044639151107285,0.026297322490233865,-0.008826583592938864,0.027134348113831974,0.007623851878743926
2019-03-19,-0.039408866995073843,-0.023331551184710975,0.0020242509301922063,-0.013765793206973242,-0.00540411171512889,0.004535192949441713,0,0.02126288659793807,0.014592001966925006
2019-03-20,0.03948717948717961,-0.02250002777777782,-0.016161616161616155,-0.034416807541430394,-0.008504629884024006,0.002257381489842114,-0.01728653745416442,-0.014511041009463765,-0.0234375
2019-03-21,0.011346817957572641,-0.01761861374306939,0.001231991786447617,0.005742594059405803,-0.017869906650705092,-0.007432477142681249,-0.0106609808102347,0.00256081946222797,-0.018363600000000035
2019-03-22,-0.03414634146341455,-0.029505380387619295,-0.015586505971554865,-0.017129414901960627,-0.008491072089008567,-0.042659450873610116,-0.018318965517241326,-0.04597701149425293,-0.0083349135641817
2019-03-25,-0.025252525252525304,0.0014902832038832248,-0.003750000000000031,-0.0034054087902808394,-0.013946660483157847,0.010903152922642878,-0.008781558726673966,-0.0046854082998661895,7.471423234963748e-4
2019-03-26,0.01658031088082912,0.010416756572426022,0.002509368465077433,0.013266331658291497,0.014392109538265752,0.008206283319752261,-0.0022148394241416902,0.02488231338264968,0.016983948600822973
2019-03-27,-0.01885830784913345,-0.03387340106411196,-0.040467210699508205,-0.016068280103154087,-0.020792612015836376,-0.046511627906976716,-0.03163152053274143,-0.038713910761154824,-0.02459166729338713
2019-03-28,-0.013506493506493467,0.039634117062015806,0.04347826086956519,-0.007459637397566055,0.01848616084152299,0.007317073170731714,0.03438395415472795,0.015699658703071773,0.01072436460115278
2019-03-29,-0.004739336492891044,0.009677478573459242,0.010000000000000009,0.015234613040828737,-0.01201866568555321,-0.005811089588377727,-0.0027700831024931594,0.017473118279569988,0.002047654428605661
2019-04-01,0.02539682539682553,-0.007841998257333782,-0.004537995049504806,0.014805942376950876,0.004965268246406973,0.023380369051126726,0.0038888888888888307,0.062087186261558625,-0.009660040510494516
2019-04-02,0.0010319917440659854,-0.01580799180327863,4.1442189864970835e-4,-0.006309128424504595,0.005434807312252987,-4.759638267491928e-4,0.009961261759822815,0,-0.0016882385410527112
2019-04-03,-0.020618556701030966,-0.00892323048552146,-0.00207120969640473,-0.008928590915532109,-9.828255286775667e-4,-0.029761904761904767,0.012054794520547807,-0.004975124378109319,0.01785035633782961
2019-04-04,-0.0031578947368421373,0.015006002400960394,0.004151141552511284,-0.01301305279253151,-0.014756492867683102,0.006134969325153339,0.01840822956145094,0.01250006250000002,-0.01181465799574144
2019-04-05,-0.0026399155227032622,0.021584831460674136,4.1339394735873114e-4,0.003651135976696418,0.016475286658130806,0.010000000000000009,0.013822434875066625,-0.026543269966464833,0.027461275077947933
2019-04-08,-0.007411328745367873,-0.006078118844518476,0,-0.006467259498787348,-0.011051104836662495,0.03839652257908721,-0.01678028316727842,0.005072923272035457,0.014363636363636356
2019-04-09,-0.03946666666666665,-0.005532847990681544,-0.007024793098149074,-0.002644446704637926,-0.015147752669481207,-0.009534883720930143,-0.012799999999999923,-0.01577287066246058,-0.02419792077433225
2019-04-10,0.05052748473070512,-0.0017570130742597945,0.006658343459910787,-6.118499003028299e-4,0.006051487644982423,-0.001173984503404668,-0.009724473257698762,-0.004487179487179471,-0.023879464506960546
2019-04-11,-0.041754756871035914,-0.023173980639483838,-0.017362587128458506,-0.006122428571428529,-0.013032605863027236,0.009637987776210721,-0.0054555373704309185,-0.021893110109465597,0.00903270605946549
2019-04-12,0.0038610038610038533,-0.010510450766079593,-0.017669331089608664,-0.004106796630250598,-0.008379938842561274,-0.006752037252619525,5.485463521666123e-4,-0.011849901250822859,0
2019-04-15,-0.0082417582417583235,-6.070106037325829e-4,-0.006423940042826648,-0.002061814432989695,0.008962945171906433,-0.04430379746835433,0.00877192982456143,-0.015323117921385743,0.012308840444194002
2019-04-16,-0.007756232686980669,-9.109626480412469e-4,0.016379266535376358,-0.02665291212178056,0.006091294107041012,-0.008584792739759761,0.01902173913043481,0.020297699594046037,0.03168758407102379
2019-04-17,0.010608598548297099,-0.015501609999902022,-4.2408821034767286e-4,-0.01931649290349191,-0.016145282950183804,-0.014101930435523546,-0.012799999999999923,-0.006631299734747964,0.007321428571428479
2019-04-18,-0.008287292817679592,0.013584532682449302,0.030547348324140744,0.02597404705683881,0.01871794871794874,0.011292397053570769,0.006482982171798879,-0.0033377837116155273,-0.019322815103704927
2019-04-22,0.07576601671309202,-0.0027413948984834624,0.0032935362991544093,-0.012658290605135458,0.018122350868361448,0.011166253101737134,0.006441223832528209,0.0013395847287340779,0.010484490238611643
2019-04-23,0.025893319523562885,0.012828282661681012,0.00861711084870298,0.03632480846847885,-0.0051915697109624626,-0.006134969325153339,0.026666666666666616,-0.014715719063545074,0.006797781509918277
2019-04-24,-0.023220595658758225,0.0015078106151993342,-0.0032546786004881145,0.030515463917525798,0.0019880217699790315,0.024691358024691468,-0.023376623376623384,-0.008825526137135165,-0.0023098081844281637
